ncbiID	fullName	rank	parentID
1311100	Acinetobacter baumannii 16553_3	strain	470
1311101	Acinetobacter baumannii 16553_4	strain	470
1311103	Acinetobacter baumannii 16553_6	strain	470
1311105	Acinetobacter baumannii 16553_8	strain	470
1311106	Acinetobacter baumannii 16553_9	strain	470
1311107	Acinetobacter baumannii 16553_10	strain	470
1311108	Acinetobacter baumannii 25569_1	strain	470
1311109	Acinetobacter baumannii 25569_2	strain	470
1311110	Acinetobacter baumannii 25569_3	strain	470
1311111	Acinetobacter baumannii 25569_4	strain	470
1311112	Acinetobacter baumannii 25569_5	strain	470
1311113	Acinetobacter baumannii 25569_6	strain	470
1311114	Acinetobacter baumannii 25569_7	strain	470
1311115	Acinetobacter baumannii 25569_8	strain	470
1311116	Acinetobacter baumannii 25569_9	strain	470
1311117	Acinetobacter baumannii 25569_10	strain	470
1311122	Acinetobacter baumannii 25442_5	strain	470
1311128	Acinetobacter baumannii 45057_1	strain	470
1311131	Acinetobacter baumannii 45057_4	strain	470
1311134	Acinetobacter baumannii 42057_2	strain	470
1311135	Acinetobacter baumannii 42057_3	strain	470
1311136	Acinetobacter baumannii 42057_4	strain	470
1311137	Acinetobacter baumannii 42057_5	strain	470
1311138	Acinetobacter baumannii 42057_6	strain	470
1311141	Acinetobacter baumannii 45052_1	strain	470
1311142	Acinetobacter baumannii 45052_2	strain	470
1311143	Acinetobacter baumannii 45052_3	strain	470
1311144	Acinetobacter baumannii 45052_4	strain	470
1311145	Acinetobacter baumannii 45052_5	strain	470
1311774	Acinetobacter pittii ATCC 19004 = CIP 70.29	strain	48296
1311804	Acinetobacter lwoffii ATCC 9957 = CIP 70.31	strain	28090
1315134	Acinetobacter baumannii TG00314	strain	470
1315135	Acinetobacter baumannii TG02011	strain	470
1315136	Acinetobacter baumannii TG02017	strain	470
1315137	Acinetobacter baumannii TG07725	strain	470
1315138	Acinetobacter baumannii TG15233	strain	470
1315139	Acinetobacter baumannii TG15234	strain	470
1315140	Acinetobacter baumannii TG15236	strain	470
1315141	Acinetobacter baumannii TG15237	strain	470
1315142	Acinetobacter baumannii TG15238	strain	470
1315143	Acinetobacter baumannii TG15239	strain	470
1315144	Acinetobacter baumannii TG15240	strain	470
1315145	Acinetobacter baumannii TG15241	strain	470
1315146	Acinetobacter baumannii TG15242	strain	470
1315147	Acinetobacter baumannii TG2012	strain	470
1315148	Acinetobacter baumannii TG2013	strain	470
1315149	Acinetobacter baumannii TG2014	strain	470
1315150	Acinetobacter baumannii TG20277	strain	470
1315151	Acinetobacter baumannii TG20546	strain	470
1315154	Acinetobacter baumannii TG22110	strain	470
1315155	Acinetobacter baumannii TG22112	strain	470
1315156	Acinetobacter baumannii TG22142	strain	470
1315157	Acinetobacter baumannii TG22146	strain	470
1315158	Acinetobacter baumannii TG22148	strain	470
1315159	Acinetobacter baumannii TG22150	strain	470
1315160	Acinetobacter baumannii TG22190	strain	470
1315161	Acinetobacter baumannii TG22192	strain	470
1315162	Acinetobacter baumannii TG22194	strain	470
1315163	Acinetobacter baumannii TG22196	strain	470
1315164	Acinetobacter baumannii TG22198	strain	470
1315165	Acinetobacter baumannii TG22202	strain	470
1315166	Acinetobacter baumannii TG22204	strain	470
1315167	Acinetobacter baumannii TG22212	strain	470
1315168	Acinetobacter baumannii TG22214	strain	470
1315169	Acinetobacter baumannii TG22332	strain	470
1315170	Acinetobacter baumannii TG22336	strain	470
1315171	Acinetobacter baumannii TG27295	strain	470
1315172	Acinetobacter baumannii TG27299	strain	470
1315173	Acinetobacter baumannii TG27307	strain	470
1315174	Acinetobacter baumannii TG27311	strain	470
1315175	Acinetobacter baumannii TG27315	strain	470
1315176	Acinetobacter baumannii TG27319	strain	470
1315177	Acinetobacter baumannii TG27371	strain	470
1315178	Acinetobacter baumannii TG27379	strain	470
1315179	Acinetobacter baumannii TG27383	strain	470
1315180	Acinetobacter baumannii TG27387	strain	470
1315181	Acinetobacter baumannii TG27391	strain	470
1315182	Acinetobacter baumannii TG27395	strain	470
1315183	Acinetobacter baumannii TG27399	strain	470
1315184	Acinetobacter baumannii TG27407	strain	470
1315185	Acinetobacter baumannii TG27411	strain	470
1324350	Acinetobacter equi	species	469
1330037	Acinetobacter gerneri MTCC 9824	strain	202952
1330038	Acinetobacter guillouiae MSP4-18	strain	106649
1330039	Acinetobacter gyllenbergii MTCC 11365	strain	134534
1330047	Acinetobacter junii MTCC 11364	strain	40215
1331660	Acinetobacter haemolyticus MTCC 9819	strain	29430
1340174	Acinetobacter baumannii MRY09-0642	strain	470
1340175	Acinetobacter baumannii MRY10-0558	strain	470
1340176	Acinetobacter baumannii MRY12-0277	strain	470
1341679	Acinetobacter indicus CIP 110367	strain	756892
1341683	Acinetobacter brisouii CIP 110357	strain	396323
1343071	Acinetobacter nosocomialis M2	strain	106654
1343072	Acinetobacter baumannii CI86	strain	470
1343074	Acinetobacter baumannii CI79	strain	470
1343075	Acinetobacter baumannii CI77	strain	470
1346792	Acinetobacter baumannii AB-HKU3-08	strain	470
1346793	Acinetobacter baumannii AB-HKU3-10	strain	470
1351817	Acinetobacter baumannii 1605	strain	470
1353941	Acinetobacter harbinensis	species	469
1354303	Psychrobacter aquaticus CMS 56	strain	248452
248452	Psychrobacter aquaticus	species	497
497	Psychrobacter	genus	468
1358412	Acinetobacter baumannii EGD-HP18	strain	470
1388759	Acinetobacter baumannii A13	strain	470
1391912	Acinetobacter oleivorans CIP 110421	strain	1148157
1148157	Acinetobacter oleivorans	species	469
1392540	Acinetobacter nectaris CIP 110549	strain	1219382
1219382	Acinetobacter nectaris	species	469
1398943	Acinetobacter baumannii UH0207	strain	470
1398944	Acinetobacter baumannii UH0707	strain	470
1398945	Acinetobacter baumannii UH0807	strain	470
1398946	Acinetobacter baumannii UH1007	strain	470
1398947	Acinetobacter baumannii UH10007	strain	470
1398948	Acinetobacter baumannii UH10107	strain	470
1398949	Acinetobacter baumannii UH10707	strain	470
1398950	Acinetobacter baumannii UH11608	strain	470
1398951	Acinetobacter baumannii UH12208	strain	470
1398952	Acinetobacter baumannii UH12308	strain	470
1398953	Acinetobacter baumannii UH12408	strain	470
1398954	Acinetobacter baumannii UH12808	strain	470
1398955	Acinetobacter baumannii UH13908	strain	470
1398956	Acinetobacter baumannii UH14508	strain	470
1398957	Acinetobacter baumannii UH15208	strain	470
1398958	Acinetobacter baumannii UH16008	strain	470
1398959	Acinetobacter baumannii UH16108	strain	470
1398960	Acinetobacter baumannii UH16208	strain	470
1398961	Acinetobacter baumannii UH18608	strain	470
1398962	Acinetobacter baumannii UH19608	strain	470
1398963	Acinetobacter baumannii UH19908	strain	470
1398966	Acinetobacter baumannii UH22908	strain	470
1398967	Acinetobacter baumannii UH2307	strain	470
1398968	Acinetobacter baumannii UH2707	strain	470
1398969	Acinetobacter baumannii UH2907	strain	470
1398970	Acinetobacter baumannii UH3807	strain	470
1398971	Acinetobacter baumannii UH5107	strain	470
1398972	Acinetobacter baumannii UH5207	strain	470
1398973	Acinetobacter baumannii UH5307	strain	470
1398974	Acinetobacter baumannii UH5707	strain	470
1398975	Acinetobacter baumannii UH6107	strain	470
1398976	Acinetobacter baumannii UH6207	strain	470
1398977	Acinetobacter baumannii UH6507	strain	470
1398978	Acinetobacter baumannii UH6907	strain	470
1398979	Acinetobacter baumannii UH7007	strain	470
1398980	Acinetobacter baumannii UH7607	strain	470
1398981	Acinetobacter baumannii UH7707	strain	470
1398982	Acinetobacter baumannii UH7807	strain	470
1398983	Acinetobacter baumannii UH7907	strain	470
1398984	Acinetobacter baumannii UH8107	strain	470
1398985	Acinetobacter baumannii UH8407	strain	470
1398986	Acinetobacter baumannii UH8707	strain	470
1398987	Acinetobacter baumannii UH8807	strain	470
1398988	Acinetobacter baumannii UH8907	strain	470
1398990	Acinetobacter baumannii UH9707	strain	470
1398991	Acinetobacter baumannii UH9907	strain	470
1400867	Acinetobacter baumannii ZW85-1	strain	470
1401639	Acinetobacter baumannii NCGM 237	strain	470
1409922	Acinetobacter baumannii MRSN 3405	strain	470
1409923	Acinetobacter baumannii MRSN 3527	strain	470
1409924	Acinetobacter baumannii MRSN 3942	strain	470
1409925	Acinetobacter baumannii MRSN 4106	strain	470
1409926	Acinetobacter baumannii MRSN 58	strain	470
1409927	Acinetobacter baumannii MRSN 7339	strain	470
1409928	Acinetobacter baumannii MRSN 7341	strain	470
1413216	Acinetobacter baumannii PKAB07	strain	470
1431338	Acinetobacter baumannii P630	strain	470
1434212	Acinetobacter baumannii MRSN 57	strain	470
1439316	Acinetobacter baumannii BIDMC 56	strain	470
1443941	Acinetobacter gandensis	species	469
1449755	Acinetobacter baumannii Pulsotype 27	strain	470
1451233	Acinetobacter soli TCM341	strain	487316
1455315	Acinetobacter baumannii LAC-4	strain	470
1455316	Acinetobacter baumannii R1B	strain	470
1458918	Acinetobacter baumannii LY1	strain	470
1458919	Acinetobacter baumannii LY2	strain	470
1458920	Acinetobacter baumannii LY3	strain	470
1458921	Acinetobacter baumannii LY4	strain	470
1458922	Acinetobacter baumannii LY5	strain	470
1458923	Acinetobacter baumannii LY6	strain	470
1458924	Acinetobacter baumannii LY7	strain	470
1458925	Acinetobacter baumannii LY8	strain	470
1458926	Acinetobacter baumannii LY9	strain	470
1507807	Acinetobacter idrijaensis	species	469
1530123	Acinetobacter seifertii	species	909768
1582270	Acinetobacter populi	species	469
1673609	Acinetobacter albensis	species	469
1752076	Acinetobacter halotolerans	species	469
1776741	Acinetobacter proteolyticus	species	469
1785128	Acinetobacter lactucae	species	909768
1806892	Acinetobacter pragensis	species	469
1871111	Acinetobacter defluvii	species	469
1879050	Acinetobacter wuhouensis	species	469
1891224	Acinetobacter celticus	species	469
2004650	Acinetobacter chinensis	species	469
2006115	Acinetobacter piscicola	species	469
2080673	Acinetobacter calcoaceticus/baumannii complex sp. ABNIH27	species	909768
211586	Shewanella oneidensis MR-1	strain	70863
70863	Shewanella oneidensis	species	22
22	Shewanella	genus	267890
267890	Shewanellaceae	family	135622
135622	Alteromonadales	order	1236
2136182	Acinetobacter cumulans	species	469
261164	Psychrobacter alimentarius	species	497
280145	Acinetobacter colistiniresistens	species	469
280147	Acinetobacter courvalinii	species	469
281375	Acinetobacter marinus	species	469
335284	Psychrobacter cryohalolentis K5	strain	330922
330922	Psychrobacter cryohalolentis	species	497
400667	Acinetobacter baumannii ATCC 17978	strain	470
405416	Acinetobacter baumannii ACICU	strain	470
421052	Acinetobacter rudis CIP 110305	strain	632955
632955	Acinetobacter rudis	species	469
436717	Acinetobacter oleivorans DR1	strain	1148157
480119	Acinetobacter baumannii AB0057	strain	470
497978	Acinetobacter baumannii MDR-ZJ06	strain	470
509173	Acinetobacter baumannii AYE	strain	470
525242	Acinetobacter baumannii 6014059	strain	470
525243	Acinetobacter baumannii 6013150	strain	470
557601	Acinetobacter baumannii AB900	strain	470
575584	Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841	strain	470
575585	Acinetobacter calcoaceticus RUH2202	strain	471
575587	Acinetobacter junii SH205	strain	40215
575588	Acinetobacter lwoffii SH145	strain	28090
575589	Acinetobacter radioresistens SH164	strain	40216
592014	Acinetobacter baumannii 6013113	strain	470
595670	Acinetobacter kyonggiensis	species	469
596318	Acinetobacter radioresistens SK82	strain	40216
62977	Acinetobacter baylyi ADP1	strain	202950
696749	Acinetobacter baumannii 1656-2	strain	470
70346	Acinetobacter variabilis	species	469
707232	Acinetobacter haemolyticus ATCC 19194	strain	29430
710094	Acinetobacter baumannii AB056	strain	470
710095	Acinetobacter baumannii AB058	strain	470
710096	Acinetobacter baumannii AB059	strain	470
871585	Acinetobacter pittii PHEA-2	strain	48296
886886	Acinetobacter baumannii AB210	strain	470
886888	Acinetobacter baumannii 3990	strain	470
886889	Acinetobacter baumannii 3909	strain	470
889738	Acinetobacter baumannii MDR-TJ	strain	470
903889	Acinetobacter baumannii OIFC137	strain	470
903890	Acinetobacter baumannii OIFC032	strain	470
903892	Acinetobacter baumannii OIFC109	strain	470
903893	Acinetobacter baumannii OIFC143	strain	470
903894	Acinetobacter baumannii OIFC189	strain	470
903895	Acinetobacter baumannii Canada BC-5	strain	470
903896	Acinetobacter baumannii Naval-17	strain	470
903897	Acinetobacter baumannii Naval-18	strain	470
903898	Acinetobacter baumannii Naval-81	strain	470
903899	Acinetobacter baumannii IS-123	strain	470
903900	Acinetobacter radioresistens WC-A-157	strain	40216
903901	Acinetobacter baumannii OIFC074	strain	470
903902	Acinetobacter baumannii OIFC098	strain	470
903903	Acinetobacter baumannii OIFC180	strain	470
903904	Acinetobacter baumannii Naval-13	strain	470
903905	Acinetobacter baumannii IS-235	strain	470
903906	Acinetobacter baumannii IS-251	strain	470
903907	Acinetobacter baumannii OIFC0162	strain	470
903908	Acinetobacter baumannii Naval-72	strain	470
903909	Acinetobacter baumannii Naval-83	strain	470
903910	Acinetobacter baumannii OIFC110	strain	470
903911	Acinetobacter baumannii IS-143	strain	470
903912	Acinetobacter baumannii IS-116	strain	470
903913	Acinetobacter baumannii WC-692	strain	470
903914	Acinetobacter baumannii IS-58	strain	470
903919	Acinetobacter baumannii WC-348	strain	470
903920	Acinetobacter baumannii Naval-113	strain	470
903921	Acinetobacter baumannii Naval-82	strain	470
903922	Acinetobacter baumannii Naval-2	strain	470
903923	Acinetobacter baumannii Naval-21	strain	470
903924	Acinetobacter baumannii Canada BC1	strain	470
903925	Acinetobacter baumannii WC-A-694	strain	470
903926	Acinetobacter baumannii OIFC035	strain	470
903927	Acinetobacter baumannii Naval-57	strain	470
903929	Acinetobacter baumannii OIFC087	strain	470
903930	Acinetobacter baumannii OIFC099	strain	470
903931	Acinetobacter baumannii WC-A-92	strain	470
903932	Acinetobacter baumannii OIFC065	strain	470
903933	Acinetobacter baumannii OIFC047	strain	470
903934	Acinetobacter baumannii OIFC338	strain	470
903935	Acinetobacter baumannii OIFC111	strain	470
903936	Acinetobacter baumannii Naval-78	strain	470
903937	Acinetobacter baumannii AA-014	strain	470
933263	Acinetobacter baumannii UMB001	strain	470
933264	Acinetobacter baumannii UMB002	strain	470
933265	Acinetobacter baumannii UMB003	strain	470
945555	Acinetobacter baumannii WM99c	strain	470
945556	Acinetobacter baumannii D1279779	strain	470
981324	Acinetobacter bereziniae LMG 1003 = CIP 70.12	strain	106648
981326	Acinetobacter pittii DSM 21653	strain	48296
981327	Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512	strain	28090
981329	Acinetobacter baumannii W7282	strain	470
981331	Acinetobacter calcoaceticus DSM 30006 = CIP 81.8	strain	471
981332	Acinetobacter pittii DSM 9306	strain	48296
981333	Acinetobacter parvus DSM 16617 = CIP 108168	strain	134533
981336	Acinetobacter ursingii DSM 16037 = CIP 107286	strain	108980
992402	Acinetobacter baumannii ABNIH1	strain	470
992403	Acinetobacter baumannii ABNIH2	strain	470
992404	Acinetobacter baumannii ABNIH3	strain	470
992405	Acinetobacter baumannii ABNIH4	strain	470
11120	Infectious bronchitis virus	norank	694014
694014	Avian coronavirus	species	2509487
2509487	Igacovirus	subgenus	694013
694013	Gammacoronavirus	genus	2501931
2501931	Orthocoronavirinae	subfamily	11118
11118	Coronaviridae	family	2499399
2499399	Cornidovirineae	suborder	76804
76804	Nidovirales	order	2732506
2732506	Pisoniviricetes	class	2732408
2732408	Pisuviricota	phylum	2732396
2732396	Orthornavirae	kingdom	2559587
2559587	Riboviria	norank	10239
10239	Viruses	superkingdom	1
11128	Bovine coronavirus	norank	694003
694003	Betacoronavirus 1	species	2509481
2509481	Embecovirus	subgenus	694002
694002	Betacoronavirus	genus	2501931
11135	Feline infectious peritonitis virus	norank	12663
12663	Feline coronavirus	norank	693997
693997	Alphacoronavirus 1	species	2509514
2509514	Tegacovirus	subgenus	693996
693996	Alphacoronavirus	genus	2501931
11137	Human coronavirus 229E	species	2509480
2509480	Duvinacovirus	subgenus	693996
11138	Murine hepatitis virus	norank	694005
694005	Murine coronavirus	species	2509481
11149	Transmissible gastroenteritis virus	norank	693997
11152	Turkey coronavirus	norank	694014
1159902	Common moorhen coronavirus HKU21	species	2509474
2509474	Buldecovirus	subgenus	1159901
1159901	Deltacoronavirus	genus	2501931
1159903	Magpie-robin coronavirus HKU18	species	2724161
2724161	unclassified Buldecovirus	norank	2509474
1159904	Night heron coronavirus HKU19	species	2509485
2509485	Herdecovirus	subgenus	1159901
1159905	Porcine coronavirus HKU15	norank	1965089
1965089	Coronavirus HKU15	species	2509474
1159906	Sparrow coronavirus HKU17	species	2724161
1159907	White-eye coronavirus HKU16	species	2509474
1159908	Wigeon coronavirus HKU20	species	2509469
2509469	Andecovirus	subgenus	1159901
1160968	Rabbit coronavirus HKU14	species	2724078
2724078	unclassified Embecovirus	norank	2509481
1241933	Rousettus bat coronavirus HKU10	norank	1244203
1244203	Bat coronavirus HKU10	species	2509479
2509479	Decacovirus	subgenus	693996
1263720	Betacoronavirus England 1	norank	1335626
1335626	Middle East respiratory syndrome-related coronavirus	species	2509494
2509494	Merbecovirus	subgenus	694002
1264898	Ferret coronavirus	species	2509496
2509496	Minacovirus	subgenus	693996
1384461	Bat coronavirus CDPHE15/USA/2006	norank	1913643
1913643	Bat coronavirus CDPHE15	species	2509477
2509477	Colacovirus	subgenus	693996
1385427	Betacoronavirus Erinaceus/VMC/DEU/2012	norank	1965093
1965093	Hedgehog coronavirus 1	species	2509494
1503289	BtMr-AlphaCoV/SAX2011	norank	2501927
2501927	Myotis ricketti alphacoronavirus Sax-2011	species	2509500
2509500	Myotacovirus	subgenus	693996
1503291	BtNv-AlphaCoV/SC2013	norank	2501928
2501928	Nyctalus velutinus alphacoronavirus SC-2013	species	2509503
2509503	Nyctacovirus	subgenus	693996
1503292	BtRf-AlphaCoV/HuB2013	norank	2501926
2501926	Rhinolophus ferrumequinum alphacoronavirus HuB-2013	species	2509479
1503293	BtRf-AlphaCoV/YN2012	species	2691594
2691594	unclassified Rhinacovirus	norank	2509509
2509509	Rhinacovirus	subgenus	693996
1508224	Lucheng Rn rat coronavirus	species	2509492
2509492	Luchacovirus	subgenus	693996
1508228	Wencheng Sm shrew coronavirus	species	366617
366617	unclassified Alphacoronavirus	norank	693996
1541205	Bat Hp-betacoronavirus/Zhejiang2013	norank	2501961
2501961	Bat Hp-betacoronavirus Zhejiang2013	species	2509486
2509486	Hibecovirus	subgenus	694002
1590370	Betacoronavirus HKU24	norank	2501960
2501960	China Rattus coronavirus HKU24	species	2509481
1699095	Camel alphacoronavirus	norank	11137
1766554	Swine enteric coronavirus	norank	693997
1892416	Rousettus bat coronavirus	norank	2501962
2501962	Rousettus bat coronavirus GCCDC1	species	2509502
2509502	Nobecovirus	subgenus	694002
1920748	NL63-related bat coronavirus	norank	2501929
2501929	NL63-related bat coronavirus strain BtKYNL63-9b	species	2509512
2509512	Setracovirus	subgenus	693996
1964806	Coronavirus AcCoV-JC34	species	2724758
2724758	unclassified Luchacovirus	norank	2509492
2050018	Rodent coronavirus	species	2664420
2664420	unclassified Coronavirinae	norank	693995
693995	Coronavirinae	subfamily	11118
2050019	Shrew coronavirus	species	2730119
2730119	unclassified Orthocoronavirinae	norank	2501931
2492658	Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015	species	2727852
2727852	unclassified Nyctacovirus	norank	2509503
2569586	Canada goose coronavirus	species	1433214
1433214	unclassified Gammacoronavirus	norank	694013
2697049	Severe acute respiratory syndrome coronavirus 2	norank	694009
694009	Severe acute respiratory syndrome-related coronavirus	species	2509511
2509511	Sarbecovirus	subgenus	694002
277944	Human coronavirus NL63	species	2509512
28295	Porcine epidemic diarrhea virus	species	2509505
2509505	Pedacovirus	subgenus	693996
290028	Human coronavirus HKU1	species	2509481
31631	Human coronavirus OC43	norank	694003
393767	Bat coronavirus 1A	species	2691586
2691586	unclassified Minunacovirus	norank	2509497
2509497	Minunacovirus	subgenus	693996
502102	Rat coronavirus Parker	norank	31632
31632	Rat coronavirus	norank	694005
572288	Bulbul coronavirus HKU11-934	norank	574549
574549	Bulbul coronavirus HKU11	species	2509474
572289	Munia coronavirus HKU13-3514	norank	1297661
1297661	Munia coronavirus HKU13	species	2509474
572290	Thrush coronavirus HKU12-600	species	2724161
693998	Rhinolophus bat coronavirus HKU2	species	2509509
693999	Scotophilus bat coronavirus 512	species	2509505
694001	Miniopterus bat coronavirus HKU8	species	2509497
694006	Rousettus bat coronavirus HKU9	species	2509502
694007	Tylonycteris bat coronavirus HKU4	species	2509494
694008	Pipistrellus bat coronavirus HKU5	species	2509494
694015	Beluga whale coronavirus SW1	species	2509476
2509476	Cegacovirus	subgenus	694013
694448	unidentified human coronavirus	species	2664420
766791	Mink coronavirus strain WD1127	norank	1913642
1913642	Mink coronavirus 1	species	2509496
864596	Bat coronavirus BM48-31/BGR/2008	species	2720068
2720068	unclassified Sarbecovirus	norank	2509511
999999006	SARS-CoV_AY274119	norank	11118
999999007	SARS-CoV_AY502932	norank	11118
999999008	SARS-CoV_AY714217	norank	11118
999999009	SARS-CoV_DQ182595	norank	11118
999999010	SARS-CoV_FJ882963	norank	11118
999999011	SARS-CoV-2_GCA_011545495.1	norank	11118
999999012	SARS-CoV-2_GCA_011545505.1	norank	11118
999999013	SARS-CoV-2_GCA_011545535.1	norank	11118
999999014	SARS-CoV-2_GCA_011545545.1	norank	11118
999999015	SARS-CoV-2_GCA_011545555.1	norank	11118
999999016	SARS-CoV-2_GCA_011741995.1	norank	11118
999999017	SARS-CoV-2_GCA_011742005.2	norank	11118
999999018	SARS-CoV-2_GCA_011742015.1	norank	11118
999999019	SARS-CoV-2_GCA_011742025.1	norank	11118
999999020	SARS-CoV-2_GCA_011742035.1	norank	11118
999999021	Duck_coronavirus_GCA_012271565.1	norank	11118
999999022	Betacoronavirus_Erinaceus_GCF_000912235.1	norank	11118
999999023	MERS-CoV_KT121578	norank	11118
999999024	MERS-CoV_KT121579	norank	11118
999999025	MERS-CoV_KT121580	norank	11118
999999026	MERS-CoV_KT121581	norank	11118
999999027	MERS-CoV_KT861627	norank	11118
999999028	Mouse_coronavirus_KY370048	norank	11118
999999029	Rat_coronavirus_KY370051	norank	11118
999999030	Avian_coronavirus_MK644086	norank	11118
999999031	Pangolin_coronavirus_MT040333	norank	11118
999999032	Pangolin_coronavirus_MT040334	norank	11118
999999033	Pangolin_coronavirus_MT040335	norank	11118
999999034	Pangolin_coronavirus_MT040336	norank	11118
999999035	Wigeon_coronavirus_HKU20_NC_016995	norank	11118
999999036	Bat_SARS-CoV_MG772933	norank	11118
999999037	Civet_SARS-CoV_AY572034	norank	11118
999999038	Civet_SARS-CoV_AY572035	norank	11118
999999039	Civet_SARS-CoV_AY572038	norank	11118
999999040	Cat_Alphacoronavirus_1_MN165107	norank	11118
999999041	Bat_coronavirus_WIV16	norank	11118
999999042	Bat_SARS-CoV_CoVZXC21	norank	11118
999999043	Bat_SARS-CoV_Longquan-140	norank	11118
999999044	Bat_coronavirus_BtRs-HuB2013	norank	11118
999999045	Bat_coronavirus_BtRl-BetaCoV_SC2018	norank	11118
999999046	Bat_coronavirus_BtRs-BetaCoV_YN2018C	norank	11118
999999047	Bat_coronavirus_Anlong-112	norank	11118
999999048	Pangolin_coronavirus_MT072864	norank	11118
999999049	Bat_SARS-CoV_RaTG13	norank	11118
999999050	Pangolin_coronavirus_Guangdong_1	norank	11118
999999051	Pangolin_coronavirus_Guangdong_A22-2	norank	11118
999999052	Pangolin_coronavirus_Guangdong_SM44-9	norank	11118
999999053	Pangolin_coronavirus_Guangdong_SM79-9	norank	11118
999999054	Pangolin_coronavirus_Guangxi_P4L	norank	11118
999999055	Pangolin_coronavirus_Guangxi_P1E	norank	11118
999999056	Pangolin_coronavirus_Guangxi_P5L	norank	11118
999999057	Pangolin_coronavirus_Guangxi_P5E	norank	11118
999999058	Bat_SARS-CoV_RmYN02	norank	11118
999999059	SARS-CoV-2_LC521925	norank	11118
999999060	SARS-CoV-2_LC522972	norank	11118
999999061	SARS-CoV-2_MT292573	norank	11118
999999062	SARS-CoV-2_MT328033	norank	11118
999999063	SARS-CoV-2_MT077125	norank	11118
999999064	SARS-CoV-2_MT093571	norank	11118
999999065	SARS-CoV-2_MT320538	norank	11118
999999066	SARS-CoV-2_MT066156	norank	11118
999999067	Badger_coronavirus_AY545919	norank	11118
999999068	Murine_hepatitis_virus_GCA_003971785.1	norank	11118
999999069	Ferret_coronavirus_GCA_003971885.1	norank	11118
999999070	NL63-related_bat_coronavirus_GCA_003972065.1	norank	11118
999999071	SARS-CoV-2_GCA_009937885.1	norank	11118
999999072	SARS-CoV-2_GCA_009937895.1	norank	11118
999999073	SARS-CoV-2_GCA_009937905.1	norank	11118
999999074	SARS-CoV-2_GCA_009937915.1	norank	11118
999999075	SARS-CoV-2_GCA_009937925.1	norank	11118
999999076	SARS-CoV-2_GCA_009937935.1	norank	11118
999999077	SARS-CoV-2_GCA_009937945.1	norank	11118
999999078	SARS-CoV-2_GCA_009938055.1	norank	11118
999999079	SARS-CoV-2_GCA_009938065.1	norank	11118
999999080	SARS-CoV-2_GCA_009948425.1	norank	11118
999999081	SARS-CoV-2_GCA_009948465.1	norank	11118
999999082	SARS-CoV-2_GCA_009948495.1	norank	11118
999999083	SARS-CoV-2_GCA_009948525.1	norank	11118
999999084	SARS-CoV-2_GCA_009948555.1	norank	11118
999999085	SARS-CoV-2_GCA_011536935.1	norank	11118
999999086	SARS-CoV-2_GCA_011536975.1	norank	11118
999999087	SARS-CoV-2_GCA_011537005.1	norank	11118
999999088	SARS-CoV-2_GCA_011537015.1	norank	11118
999999089	SARS-CoV-2_GCA_011537065.1	norank	11118
999999090	SARS-CoV-2_GCA_011537075.1	norank	11118
999999091	SARS-CoV-2_GCA_011537085.1	norank	11118
999999092	SARS-CoV-2_GCA_011537135.1	norank	11118
999999093	SARS-CoV-2_GCA_011537145.1	norank	11118
999999094	SARS-CoV-2_GCA_011537155.1	norank	11118
999999095	SARS-CoV-2_GCA_011537225.1	norank	11118
999999096	SARS-CoV-2_GCA_011537235.1	norank	11118
999999097	SARS-CoV-2_GCA_011537265.1	norank	11118
999999098	SARS-CoV-2_GCA_011537295.1	norank	11118
999999099	SARS-CoV-2_GCA_011537325.1	norank	11118
999999100	SARS-CoV-2_GCA_011537355.1	norank	11118
999999101	SARS-CoV-2_GCA_011537365.1	norank	11118
999999102	SARS-CoV-2_GCA_011537395.1	norank	11118
999999103	SARS-CoV-2_GCA_011537425.1	norank	11118
999999104	SARS-CoV-2_GCA_011537455.1	norank	11118
999999105	SARS-CoV-2_GCA_011537465.1	norank	11118
999999106	SARS-CoV-2_GCA_011537475.1	norank	11118
999999107	SARS-CoV-2_GCA_011537505.1	norank	11118
999999108	SARS-CoV-2_GCA_011537515.1	norank	11118
999999109	SARS-CoV-2_GCA_011537525.1	norank	11118
999999110	SARS-CoV-2_GCA_011537555.1	norank	11118
999999111	SARS-CoV-2_GCA_011537565.1	norank	11118
999999112	SARS-CoV-2_GCA_011537615.1	norank	11118
999999113	SARS-CoV-2_GCA_011537625.1	norank	11118
999999114	SARS-CoV-2_GCA_011537695.1	norank	11118
999999115	SARS-CoV-2_GCA_011537705.1	norank	11118
999999116	SARS-CoV-2_GCA_011537715.1	norank	11118
999999117	SARS-CoV-2_GCA_011537785.1	norank	11118
999999118	SARS-CoV-2_GCA_011537815.1	norank	11118
999999119	SARS-CoV-2_GCA_011537825.1	norank	11118
999999120	SARS-CoV-2_GCA_011537835.1	norank	11118
999999121	SARS-CoV-2_GCA_011537865.1	norank	11118
999999122	SARS-CoV-2_GCA_011537895.1	norank	11118
999999123	SARS-CoV-2_GCA_011537945.1	norank	11118
999999124	SARS-CoV-2_GCA_011537975.1	norank	11118
999999125	SARS-CoV-2_GCA_011537985.1	norank	11118
